Method,User-Agent,host,content-type,url_domain,url_length,num_params,has_login,user_agent_length,content_type_length,has_suspicious_keywords,body_length,body_has_suspicious,param_entropy,num_param_names,body_special_char_count,requests_per_session,session_duration,mean_time_between_reqs,unique_endpoints,user_agent_changes,session_duration_z,session_duration_outlier,behavior_anomaly_score,behavioral_anomaly_flag,svm_anomaly_score,svm_anomaly_flag,true_label,predicted_label,top_features,top_feature_values
GET,curl/7.68.0,example.com,application/x-www-form-urlencoded,secure.example.com,30,0,0,11,33,0,607,1,0.0,0,88,13,356.78129989222555,10.688789463529432,5,5,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.324;0.244;0.125
GET,curl/7.68.0,lewis.com,multipart/form-data,api.example.com,27,0,0,11,19,0,212,0,0.0,0,18,10,266.34833399505146,1.8103462221447024,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.485;0.200;0.129
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/x-www-form-urlencoded,internal.local,29,0,0,91,33,1,501,0,0.0,0,63,13,48.1994503504764,0.6656791447060301,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.349;0.140;0.089
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,application/x-www-form-urlencoded,internal.local,59,1,0,54,33,1,47,1,0.9999983333361112,1,12,11,50.29670344520974,8.593187759467492,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.664;-0.290;-0.230
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,multipart/form-data,internal.local,26,0,0,84,19,0,333,0,0.0,0,47,4,28.45890180412485,3.8663815312332575,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;requests_per_session,0.459;0.191;0.050
GET,curl/7.68.0,secure.example.com,application/json,johnson-hill.info,207,1,0,11,16,0,405,0,0.9999980000040001,1,74,4,67.69839579055923,4.764722988570778,2,2,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.435;0.227;-0.204
GET,curl/7.68.0,api.example.com,application/x-www-form-urlencoded,macias.info,52,1,0,11,33,1,55,1,0.9999950000249999,1,12,1,11.823680329927445,56.13571464410505,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.591;-0.228;-0.220
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,application/x-www-form-urlencoded,hernandez.com,33,1,0,54,33,0,235,0,0.9999950000249999,1,37,5,5.0,0.5,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.785;-0.275;-0.267
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,multipart/form-data,secure.example.com,61,1,0,84,19,1,130,1,0.9999975000062501,1,26,3,37.22296368512514,2.846406231136971,4,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.705;-0.269;-0.179
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),example.com,multipart/form-data,secure.example.com,33,0,0,54,19,0,683,0,0.0,0,91,60,35.449686640239705,12.271995324021354,4,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.307;0.279;0.122
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,application/x-www-form-urlencoded,example.com,206,1,0,84,33,0,233,0,0.9999990000010001,1,43,5,112.1023071012027,14.796389769187176,3,2,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.704;-0.276;-0.150
GET,curl/7.68.0,hamilton-rodriguez.org,multipart/form-data,example.com,40,1,0,11,19,1,60,1,0.9999980000040001,1,22,3,8.170460613156397,14.2379764187524,8,2,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.797;-0.367;-0.272
GET,PostmanRuntime/7.29.2,secure.example.com,application/x-www-form-urlencoded,internal.local,59,1,0,21,33,1,115,1,0.9999983333361112,1,41,1,118.13048101035928,1.1183358304574842,18,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.669;-0.257;-0.189
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,example.com,application/json,secure.example.com,38,0,0,84,16,0,414,1,0.0,0,87,18,15.14148776022571,8.499839729377673,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.253;0.240;0.123
GET,curl/7.68.0,api.example.com,multipart/form-data,davis-ingram.info,43,1,0,11,19,0,79,0,0.9999980000040001,1,33,5,73.78731120855005,2.20288158308527,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.813;-0.323;-0.261
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),richardson.com,application/json,secure.example.com,33,0,0,54,16,0,91,0,0.0,0,11,4,169.81227059356053,2.8215130086625595,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.460;0.202;0.135
PATCH,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,caldwell-thomas.info,application/json,api.example.com,64,1,0,91,16,1,91,1,0.9999990000010001,1,27,3,104.79899017444944,19.49057896520838,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.751;-0.288;-0.173
POST,curl/7.68.0,internal.local,application/json,secure.example.com,55,1,0,11,16,0,100,0,0.9999980000040001,1,31,13,120.3930967745569,19.897032470372245,4,2,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.720;-0.294;-0.165
POST,curl/7.68.0,austin.info,multipart/form-data,internal.local,70,1,0,11,19,1,157,1,0.9999983333361112,1,49,16,61.247044732121104,1.962973374890149,2,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.712;-0.273;-0.178
DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),example.com,application/x-www-form-urlencoded,internal.local,59,1,0,54,33,1,47,1,0.9999983333361112,1,12,68,127.38830931466558,25.239188288211277,10,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.721;-0.322;-0.230
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,multipart/form-data,secure.example.com,35,0,0,84,19,0,61,0,0.0,0,11,2,84.34322367252074,24.184418655201195,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;mean_time_between_reqs,0.450;0.199;0.143
GET,curl/7.68.0,example.com,application/json,secure.example.com,41,1,0,11,16,0,37,0,0.9999980000040001,1,15,11,17.994620305631635,15.13495217293479,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.733;-0.355;-0.327
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,multipart/form-data,api.example.com,31,0,0,54,19,0,781,1,0.0,0,101,3,1508.1569384395552,11.022270285384074,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;session_duration,0.288;0.282;-0.200
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,ferguson-taylor.com,application/x-www-form-urlencoded,secure.example.com,35,0,0,91,33,0,383,1,0.0,0,84,2,117.58508714164655,10.660253604134995,4,3,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.311;0.273;0.122
POST,curl/7.68.0,anderson.com,multipart/form-data,api.example.com,49,1,0,11,19,1,56,1,0.9999990000010001,1,13,57,38.73066168573399,1.587214357579054,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.692;-0.312;-0.295
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,multipart/form-data,api.example.com,30,0,0,54,19,1,353,0,0.0,0,51,2,43.839054638660194,37.75933690072875,11,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;mean_time_between_reqs,0.469;0.185;0.073
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,application/json,rivas.com,61,1,0,84,16,1,79,1,0.9999990000010001,1,26,7,68.69977902880721,20.68555508802723,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.715;-0.277;-0.181
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,application/x-www-form-urlencoded,rosales.org,34,1,0,54,33,0,91,0,0.9999980000040001,1,35,6,5.0,59.396914696108574,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.809;-0.374;-0.269
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,secure.example.com,multipart/form-data,huerta.com,59,1,0,91,19,1,104,1,0.7142846938790088,1,14,5,87.51534622062138,28.35356912870972,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.741;-0.224;-0.216
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,example.com,application/json,clark-robertson.com,45,1,0,84,16,0,117,0,0.9999980000040001,1,45,18,36.49369321413533,6.366841592009521,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.739;-0.323;-0.266
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,multipart/form-data,example.com,48,1,0,84,19,0,120,0,0.9999980000040001,1,37,2,32.4794903342744,8.067568834934367,10,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.723;-0.315;-0.237
GET,Opera/9.69.(X11; Linux i686; lzh-TW) Presto/2.9.176 Version/11.00,api.example.com,multipart/form-data,baker.com,56,1,0,65,19,1,91,1,0.9999980000040001,1,28,3,795.9310819421098,0.5169436893175409,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.796;-0.292;-0.192
GET,PostmanRuntime/7.29.2,example.com,application/json,secure.example.com,33,0,0,21,16,0,362,1,0.0,0,84,3,24.16443392649881,1.2579711760273278,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.283;0.258;0.122
POST,Opera/9.96.(X11; Linux i686; be-BY) Presto/2.9.171 Version/12.00,moss.com,multipart/form-data,example.com,23,0,0,64,19,0,129,0,0.0,0,13,6,34.715047194114874,1.804529027479134,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;url_length;param_entropy,0.387;-0.203;0.178
GET,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2657-08-08 04:33:45 Firefox/6.0,example.com,multipart/form-data,cole.org,53,1,0,80,19,1,390,1,0.9999983333361112,1,65,14,15.092349217486078,6.30056665031577,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;url_length;param_entropy,-0.626;-0.278;-0.249
GET,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_4; rv:1.9.6.20) Gecko/2051-10-24 21:44:23 Firefox/3.8,internal.local,application/json,internal.local,44,1,0,95,16,1,61,1,0.9999983333361112,1,22,4,267.3710830439558,13.757519058993024,9,5,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.816;-0.349;-0.277
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,application/x-www-form-urlencoded,smith.net,56,1,0,91,33,1,58,1,0.9999980000040001,1,11,1,235.2348052226763,2.4561099792254657,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.627;-0.268;-0.217
PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,application/x-www-form-urlencoded,internal.local,40,1,0,84,33,0,81,0,0.9999975000062501,1,33,2,122.59331163104386,9.336029370078004,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.863;-0.347;-0.270
GET,Mozilla/5.0 (Windows NT 5.0; ga-IE; rv:1.9.1.20) Gecko/4942-07-09 01:45:04 Firefox/6.0,api.example.com,application/x-www-form-urlencoded,example.com,54,1,0,86,33,1,47,1,0.9999975000062501,1,9,4,10.253366956917578,11.74131167872191,9,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.595;-0.308;-0.242
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/json,api.example.com,30,0,0,54,16,0,569,0,0.0,0,76,1,280.31871487450223,6.855464339522513,10,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;num_params;body_special_char_count,-0.272;0.220;0.201
PATCH,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),example.com,application/x-www-form-urlencoded,api.example.com,35,0,0,54,33,0,749,0,0.0,0,97,5,5.0,8.105639980775177,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.285;0.266;0.122
GET,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/22.0.839.0 Safari/533.0",internal.local,application/x-www-form-urlencoded,api.example.com,59,1,0,114,33,1,268,1,0.9999980000040001,1,43,1,31.414123213704546,2.671060793284036,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.634;-0.244;-0.209
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,conrad-williams.com,multipart/form-data,mcdonald.com,56,1,0,84,19,1,86,1,0.9999980000040001,1,17,4,39.21312549961845,0.8771113201482319,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.722;-0.294;-0.189
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),example.com,multipart/form-data,internal.local,29,0,0,54,19,1,75,0,0.0,0,9,5,72.02200664314857,2.3382150845699883,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.434;0.189;-0.137
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,application/json,kelley-estes.biz,42,1,0,84,16,0,245,0,0.9999980000040001,1,39,5,41.574406605137305,10.51616515534267,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.773;-0.322;-0.295
GET,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6637-10-19 11:28:07 Firefox/3.6.8,example.com,application/json,api.example.com,63,1,0,82,16,1,54,1,0.9999983333361112,1,11,2,284.2994426938796,8.132180425662114,1,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.673;-0.280;-0.190
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/json,internal.local,29,0,0,84,16,0,335,1,0.0,0,83,5,107.60399852405342,6.086668999843905,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.303;0.271;0.139
GET,PostmanRuntime/7.29.2,example.com,multipart/form-data,internal.local,58,1,0,21,19,1,63,1,0.9999980000040001,1,12,3,83.85703570924906,40.59559109783663,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.695;-0.302;-0.229
GET,curl/7.68.0,holmes.info,multipart/form-data,secure.example.com,34,0,0,11,19,0,82,0,0.0,0,12,19,273.3606411651623,0.5,4,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.476;0.199;0.160
POST,Mozilla/5.0 (Android 3.2.4; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,api.example.com,multipart/form-data,secure.example.com,209,1,0,68,19,0,193,0,0.9999983333361112,1,43,3,331.5898011767244,22.03347402587709,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.711;-0.271;-0.147
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/json,internal.local,66,1,0,84,16,1,270,1,0.9999990000010001,1,42,4,36.463935263683325,8.931254450082797,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.662;-0.284;-0.188
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,lawson-knight.org,multipart/form-data,internal.local,59,1,0,84,19,1,91,1,0.9999983333361112,1,12,9,48.36036807525853,0.5,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.697;-0.288;-0.227
GET,curl/7.68.0,medina.org,application/x-www-form-urlencoded,example.com,56,1,0,11,33,1,130,1,0.9999983333361112,1,20,1,396.57513208105513,11.455397102693576,1,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.709;-0.243;-0.191
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/x-www-form-urlencoded,example.com,23,0,0,91,33,0,493,1,0.0,0,73,3,310.1348081636322,7.019199125634406,7,2,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;url_length;body_special_char_count,0.291;-0.165;0.154
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,multipart/form-data,internal.local,34,0,0,91,19,0,390,1,0.0,0,84,2,36.7749911772699,0.8775333843581719,1,3,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.281;0.281;0.123
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/x-www-form-urlencoded,api.example.com,58,1,0,84,33,1,47,1,0.9999975000062501,1,9,4,52.93090939310379,6.301660097069504,3,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.643;-0.299;-0.247
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,application/json,garrett.info,67,1,0,84,16,1,69,1,0.9999980000040001,1,22,6,59.30318731485252,9.106251434123054,9,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.661;-0.276;-0.177
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,secure.example.com,multipart/form-data,api.example.com,70,1,0,91,19,1,268,1,0.9999980000040001,1,44,2,25.26043386788491,1.819296076785759,8,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.701;-0.276;-0.184
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,multipart/form-data,example.com,27,0,0,84,19,0,365,1,0.0,0,83,4,285.9613999544399,52.04799125013426,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.316;0.271;0.134
GET,PostmanRuntime/7.29.2,secure.example.com,application/x-www-form-urlencoded,api.example.com,27,0,0,21,33,0,359,1,0.0,0,85,4,394.1523697505412,12.916695713942312,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.301;0.264;0.120
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,application/x-www-form-urlencoded,example.com,36,1,0,54,33,0,58,0,0.9999975000062501,1,23,5,35.20627587372853,47.07152980572065,7,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.798;-0.348;-0.269
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,example.com,application/json,example.com,67,1,0,84,16,1,152,1,0.9999983333361112,1,28,52,18.136670591005167,1.4492832889190763,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.669;-0.265;-0.165
GET,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/12.6f7975.0 Mobile/10U305 Safari/535.0",example.com,application/x-www-form-urlencoded,example.com,27,0,0,138,33,0,354,1,0.0,0,84,14,243.43673736463916,2.4515797835348536,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.288;0.271;0.131
GET,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),secure.example.com,multipart/form-data,secure.example.com,34,0,0,63,19,0,170,0,0.0,0,18,4,5.0,1.6117126743811545,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_length,0.463;0.191;0.079
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,johnson-olsen.org,multipart/form-data,secure.example.com,38,0,0,84,19,0,342,1,0.0,0,83,6,114.52078938309636,2.232807790790302,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.320;0.248;0.142
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,morgan.com,application/x-www-form-urlencoded,api.example.com,43,1,0,91,33,1,250,1,0.9999975000062501,1,38,23,318.24483228568124,6.028532872316038,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.893;-0.308;-0.299
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,application/x-www-form-urlencoded,secure.example.com,34,0,0,91,33,0,160,0,0.0,0,12,4,329.8029431332564,10.746852935492646,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.485;0.192;-0.098
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),rogers.com,application/json,mathis-murillo.com,55,1,0,54,16,0,171,0,0.9999980000040001,1,52,20,319.8263091300085,1.8623413522191845,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.701;-0.294;-0.176
GET,curl/7.68.0,example.com,application/x-www-form-urlencoded,rice.com,31,1,0,11,33,0,147,0,0.9999980000040001,1,55,18,282.1981297740033,20.351700730039877,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.912;-0.355;-0.278
GET,curl/7.68.0,secure.example.com,application/x-www-form-urlencoded,api.example.com,38,1,0,11,33,0,58,0,0.9999950000249999,1,23,3,253.13402176257517,6.5660599912865845,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.830;-0.296;-0.252
PATCH,Opera/9.81.(X11; Linux i686; nds-NL) Presto/2.9.173 Version/11.00,example.com,application/json,internal.local,26,0,0,65,16,0,324,1,0.0,0,82,5,10.752016514475228,2.034496158029787,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.282;0.263;0.138
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,application/json,example.com,39,1,0,54,16,0,40,0,0.7142846938790088,1,17,63,8.934800206195213,5.389697402132672,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.747;-0.272;-0.226
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/x-www-form-urlencoded,example.com,31,0,0,91,33,0,423,0,0.0,0,53,16,22.390254190070124,18.628008288765493,5,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;mean_time_between_reqs,0.460;0.171;0.142
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,wood.net,application/x-www-form-urlencoded,secure.example.com,34,0,0,84,33,0,493,1,0.0,0,62,62,32.00628950895172,1.185284958345232,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.367;0.143;0.094
GET,PostmanRuntime/7.29.2,burnett.com,application/x-www-form-urlencoded,internal.local,60,1,0,21,33,1,391,1,0.9999975000062501,1,63,57,233.57501343598489,1.10002038794621,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.658;-0.247;-0.218
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),internal.local,application/json,secure.example.com,34,0,0,54,16,0,345,1,0.0,0,85,1,28.649276296381192,3.507058598322905,4,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;body_special_char_count;num_params,-0.276;0.268;0.216
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/x-www-form-urlencoded,internal.local,36,1,0,91,33,0,26,0,0.9999975000062501,1,6,63,72.16089560841509,1.4927566399659618,13,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_length,-0.726;-0.368;-0.289
POST,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3281-10-14 11:02:42 Firefox/6.0,api.example.com,application/json,internal.local,30,0,0,80,16,0,551,0,0.0,0,78,1,270.3945018340313,10.320682847571852,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;num_params;body_special_char_count,-0.270;0.233;0.206
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/x-www-form-urlencoded,internal.local,43,1,0,84,33,1,242,1,0.9999980000040001,1,38,1,236.75728977384085,0.5,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.799;-0.298;-0.297
